0, 0, 1728, 576, -1, -1, -1, -1
1, 0.33668, 258, 516, -1, -1, -1, -1
2, 0.001441, 322, 1030, -1, -1, -1, -1
3, 27.4474, 416011, 2266420, 6.84931e+13, 6.37474e+07, 5, -1
7, 29.0092, 32222, 182802, 1.0947e+09, 9946.85, -1, -1
3, 0.59149, 35640, 201552, 8.73547e+13, 4.3939e+08, 0, -1
6, 2.71831, 750586, 4057319, 8.73551e+13, 8.69867e+08, -1, -1
7, 29.4672, 75813, 450349, 80461, 16.3588, -1, -1
8, 4.84515, 75813, 419508, 24823.2, 8.12276, -1, -1
9, 0.630855, 75813, 419508, 11137.5, 5.8806, -1, -1
6, 0.263903, 109502, 575853, 11137.5, 5.82371, -1, -1
7, 5.14877, 62185, 342602, 363.177, 4.96141, -1, -1
8, 1.734, 62185, 339501, 363.177, 4.59105, -1, -1
9, 0.530067, 62185, 339501, 330.373, 4.29156, -1, -1
6, 0.181131, 77226, 406126, 330.373, 4.31647, -1, -1
7, 2.59044, 61198, 332490, 167.415, 4.26232, -1, -1
8, 1.2838, 61198, 331893, 167.415, 4.20804, -1, -1
9, 0.488706, 61198, 331893, 167.415, 4.10508, -1, -1
6, 0.155025, 70576, 372213, 167.415, 4.12777, -1, -1
7, 1.93837, 60832, 329299, 164.694, 4.10698, -1, -1
8, 1.09405, 60832, 329047, 164.694, 4.08924, -1, -1
9, 0.45839, 60832, 329047, 90.075, 4.04017, -1, -1
6, 0.147934, 68166, 360076, 90.075, 4.06119, -1, -1
7, 1.6954, 60597, 327536, 85.1538, 4.04331, -1, -1
8, 1.02632, 60597, 327461, 85.1538, 4.03566, -1, -1
9, 0.42815, 60597, 327461, 85.1538, 4.00987, -1, -1
6, 0.150674, 67062, 354436, 85.1538, 4.0304, -1, -1
7, 1.5797, 60503, 326814, 85.1538, 4.01248, -1, -1
8, 0.918878, 60503, 326767, 85.1538, 4.00928, -1, -1
9, 0.391613, 60503, 326767, 85.1538, 3.99363, -1, -1
6, 0.173639, 74309, 391486, 69.7392, 4.09201, -1, -1
7, 2.0253, 62759, 339288, 63.3906, 3.98973, -1, -1
8, 1.14408, 62759, 339122, 63.3906, 3.97814, -1, -1
9, 0.437619, 62759, 339122, 55.4958, 3.94609, -1, -1
6, 0.15685, 71085, 375252, 55.4958, 3.98109, -1, -1
7, 1.66007, 62887, 339866, 55.4958, 3.94767, -1, -1
8, 1.02361, 62887, 339785, 55.4958, 3.94391, -1, -1
9, 0.402331, 62887, 339785, 55.4958, 3.92717, -1, -1
6, 0.144477, 68343, 362492, 55.4958, 3.95146, -1, -1
7, 1.60111, 62807, 339369, 7.48213, 3.9288, -1, -1
8, 0.948527, 62807, 339358, 7.48213, 3.92727, -1, -1
9, 0.379407, 62807, 339358, 7.45003, 3.91868, -1, -1
7, 1.08752, 62568, 338134, 7.45003, 3.91964, -1, -1
4, 102.006, 62568, 338134, 7.45003, 3.91964, -1, -1
5, 0.572931, 30222, 101525, 7.45003, 4.29726, -1, -1
-1, 130.956, 30222, 101525, 7.45003, 4.29726, 0, 988
