0, 0, 3024, 1008, -1, -1, -1, -1
1, 0.150417, 133, 266, -1, -1, -1, -1
2, 0.001479, 197, 638, -1, -1, -1, -1
3, 20.1054, 364823, 1996271, 2.36991e+14, 1.31273e+08, 4, -1
7, 22.8125, 10336, 59959, 1.64353e+07, 1922.74, -1, -1
3, 0.372989, 12410, 71159, 6.91877e+09, 107479, 0, -1
6, 1.09068, 243355, 1309880, 6.91877e+09, 225757, -1, -1
7, 13.3567, 24715, 138979, 125360, 12.8468, -1, -1
8, 1.81796, 24715, 130695, 5453.04, 5.73387, -1, -1
9, 0.440885, 24715, 130695, 4511.37, 4.43846, -1, -1
6, 0.196406, 43532, 218607, 4511.37, 4.47988, -1, -1
7, 1.86479, 23453, 122025, 45.3266, 3.92693, -1, -1
8, 0.988072, 23453, 121353, 45.3266, 3.84292, -1, -1
9, 0.355951, 23453, 121353, 24.9966, 3.65507, -1, -1
6, 0.121164, 32904, 163496, 24.9966, 3.79485, -1, -1
7, 0.946606, 23511, 121384, 22.0037, 3.65175, -1, -1
8, 0.783163, 23511, 121286, 22.0037, 3.6345, -1, -1
9, 0.345126, 23511, 121286, 20.0909, 3.55773, -1, -1
6, 0.10519, 29945, 149002, 20.0909, 3.66867, -1, -1
7, 0.726933, 23497, 121143, 20.0909, 3.56693, -1, -1
8, 0.698061, 23497, 121120, 20.0909, 3.55955, -1, -1
9, 0.333674, 23497, 121120, 19.8844, 3.52007, -1, -1
6, 0.109334, 30139, 150445, 23.4396, 3.64955, -1, -1
7, 0.673574, 24017, 123945, 9.72576, 3.53758, -1, -1
8, 0.73514, 24017, 123941, 9.72576, 3.53154, -1, -1
9, 0.326879, 24017, 123941, 9.53, 3.50126, -1, -1
7, 0.336109, 23691, 122332, 7.3312, 3.49954, -1, -1
4, 50.0102, 23691, 122332, 7.3312, 3.49954, -1, -1
5, 0.309892, 8748, 33854, 7.3312, 3.527, -1, -1
-1, 70.9504, 8748, 33854, 7.3312, 3.527, 0, 640
