0, 0, 3024, 1008, -1, -1, -1, -1
1, 0.396722, 173, 346, -1, -1, -1, -1
2, 0.002711, 237, 801, -1, -1, -1, -1
3, 21.9978, 383648, 2091707, 1.41053e+14, 8.85305e+07, 2, -1
7, 29.5962, 26952, 151696, 5.6846e+08, 6043.57, -1, -1
3, 0.294309, 28232, 158511, 5.6846e+08, 5455.88, 0, -1
6, 8.25629, 1417263, 7657464, 5.68461e+08, 716.653, -1, -1
7, 84.5698, 143614, 847860, 14575.4, 8.23161, -1, -1
8, 13.5972, 143614, 798493, 4870.03, 5.28636, -1, -1
9, 2.82043, 143614, 798493, 999.247, 4.26765, -1, -1
6, 1.42215, 265303, 1375618, 999.247, 4.40065, -1, -1
7, 11.8305, 134714, 740341, 43.2154, 3.89871, -1, -1
8, 6.79796, 134714, 736428, 43.2154, 3.81485, -1, -1
9, 2.05981, 134714, 736428, 30.6662, 3.5977, -1, -1
6, 0.784782, 195624, 1007134, 37.4154, 3.75235, -1, -1
7, 6.08587, 135323, 737679, 25.6719, 3.60036, -1, -1
8, 5.01744, 135323, 737126, 25.6719, 3.58509, -1, -1
9, 1.97577, 135323, 737126, 20.148, 3.49777, -1, -1
6, 0.61082, 174784, 903012, 20.148, 3.61295, -1, -1
7, 4.21403, 134652, 732989, 18.4404, 3.50656, -1, -1
8, 4.18568, 134652, 732900, 18.4404, 3.50124, -1, -1
9, 2.02369, 134652, 732900, 18.4404, 3.45961, -1, -1
6, 0.564444, 166922, 864619, 18.4404, 3.55842, -1, -1
7, 3.70056, 134377, 731256, 18.4404, 3.46725, -1, -1
8, 4.91941, 134377, 731222, 18.4404, 3.46436, -1, -1
9, 1.92356, 134377, 731222, 18.4404, 3.44135, -1, -1
6, 0.660355, 163675, 849134, 21.662, 3.53324, -1, -1
7, 3.87538, 134381, 731224, 6.31045, 3.44805, -1, -1
8, 4.66686, 134381, 731190, 5.58734, 3.44562, -1, -1
9, 2.04263, 134381, 731190, 5.50759, 3.43132, -1, -1
7, 1.76918, 133341, 726154, 5.50759, 3.43025, -1, -1
4, 212.863, 133341, 726154, 5.50759, 3.43025, -1, -1
5, 1.53786, 49566, 225218, 5.39107, 3.41854, -1, -1
-1, 237.093, 49566, 225218, 5.39107, 3.41854, 0, 1657
