0, 0, 17280, 5760, -1, -1, -1, -1
1, 0.591937, 235, 470, -1, -1, -1, -1
2, 0.003782, 370, 1473, -1, -1, -1, -1
3, 34.655, 584443, 3168051, 1.02213e+14, 1.49425e+08, 7, -1
7, 31.6297, 39125, 218174, 5.2479e+10, 750385, -1, -1
3, 0.58428, 44231, 246282, 5.2479e+10, 676884, 0, -1
6, 13.897, 3728242, 20325310, 4.56835e+10, 121622, -1, -1
7, 141.584, 346709, 2057762, 8.30132e+09, 9250.82, -1, -1
8, 22.1861, 346709, 1952100, 5.7596e+07, 68.7361, -1, -1
9, 2.05213, 346709, 1952100, 5.7596e+07, 50.2222, -1, -1
6, 1.91756, 641136, 3422171, 5.7596e+07, 30.6937, -1, -1
7, 20.1132, 329685, 1845098, 98.5633, 3.85316, -1, -1
8, 11.6953, 329685, 1836419, 98.5633, 3.76895, -1, -1
9, 1.78703, 329685, 1836419, 98.5633, 3.56099, -1, -1
6, 1.25533, 471765, 2515868, 98.5633, 3.72475, -1, -1
7, 9.60072, 333931, 1859294, 98.5633, 3.56981, -1, -1
8, 8.76372, 333931, 1858297, 98.5633, 3.55549, -1, -1
9, 1.79174, 333931, 1858297, 98.5633, 3.46998, -1, -1
6, 1.02922, 422484, 2268376, 105.591, 3.58958, -1, -1
7, 6.63237, 332963, 1853732, 20.5496, 3.48082, -1, -1
8, 7.58716, 332963, 1853572, 16.0116, 3.47521, -1, -1
9, 1.69469, 332963, 1853572, 13.1736, 3.43284, -1, -1
6, 0.943376, 401794, 2166602, 14.2327, 3.53075, -1, -1
7, 5.53295, 332046, 1848830, 13.1736, 3.44061, -1, -1
8, 7.0371, 332046, 1848859, 13.1736, 3.43756, -1, -1
9, 1.6104, 332046, 1848859, 13.1736, 3.41412, -1, -1
6, 0.935559, 391606, 2117107, 15.9579, 3.50141, -1, -1
7, 4.91284, 331642, 1846669, 13.1736, 3.4203, -1, -1
8, 6.8283, 331642, 1846713, 13.1736, 3.41792, -1, -1
9, 1.54037, 331642, 1846713, 8.09405, 3.40378, -1, -1
7, 2.79093, 329763, 1837008, 5.80153, 3.40281, -1, -1
4, 322.443, 329763, 1837008, 5.80153, 3.40281, -1, -1
5, 1.90152, 76611, 330720, 5.49282, 3.44885, -1, -1
-1, 360.179, 76611, 330720, 5.49282, 3.44885, 0, 4460
