0, 0, 1728, 576, -1, -1, -1, -1
1, 0.067631, 136, 272, -1, -1, -1, -1
2, 0.001448, 200, 646, -1, -1, -1, -1
3, 16.4832, 421119, 2291889, 1.27788e+12, 4.68484e+06, 2, -1
7, 20.8574, 9412, 55964, 1.14331e+08, 4139.83, -1, -1
3, 0.197713, 10744, 63140, 1.07171e+09, 27833, 0, -1
6, 0.278708, 90787, 484438, 1.07171e+09, 38893.2, -1, -1
7, 3.14302, 13752, 78351, 259493, 22.71, -1, -1
8, 0.626715, 13752, 73054, 89806.3, 9.82584, -1, -1
9, 0.087896, 13752, 73054, 89806.3, 7.07726, -1, -1
6, 0.047396, 20828, 103955, 89806.3, 6.48173, -1, -1
7, 0.717025, 11943, 61992, 118.564, 4.77055, -1, -1
8, 0.265114, 11943, 61326, 118.564, 4.48844, -1, -1
9, 0.069977, 11943, 61326, 98.5413, 4.25032, -1, -1
6, 0.032645, 15427, 75874, 98.5413, 4.26825, -1, -1
7, 0.38505, 11949, 60976, 98.5413, 4.2, -1, -1
8, 0.202633, 11949, 60865, 98.5413, 4.14612, -1, -1
9, 0.066712, 11949, 60865, 93.4059, 4.05293, -1, -1
6, 0.028468, 14160, 69552, 93.4059, 4.07521, -1, -1
7, 0.29105, 11924, 60630, 93.4059, 4.04797, -1, -1
8, 0.172876, 11924, 60611, 93.4059, 4.03355, -1, -1
9, 0.06432, 11924, 60611, 92.4995, 3.99293, -1, -1
6, 0.027561, 13740, 67490, 92.4995, 4.01355, -1, -1
7, 0.252669, 11951, 60701, 92.4995, 3.99263, -1, -1
8, 0.151219, 11951, 60679, 92.4995, 3.98766, -1, -1
9, 0.058835, 11951, 60679, 92.4995, 3.96686, -1, -1
6, 0.03818, 17804, 88163, 94.7581, 4.11237, -1, -1
7, 0.394027, 13485, 68856, 27.7263, 3.93877, -1, -1
8, 0.264627, 13485, 68850, 27.7263, 3.91617, -1, -1
9, 0.072503, 13485, 68850, 22.0505, 3.85581, -1, -1
6, 0.032276, 16111, 79817, 22.0505, 3.90469, -1, -1
7, 0.305077, 13352, 68238, 7.56217, 3.85477, -1, -1
8, 0.177592, 13352, 68211, 7.55405, 3.84807, -1, -1
9, 0.065909, 13352, 68211, 7.55405, 3.82033, -1, -1
7, 0.21905, 13213, 67536, 7.55405, 3.82112, -1, -1
4, 29.8862, 13213, 67536, 7.55405, 3.82112, -1, -1
5, 0.133792, 6013, 17671, 7.55405, 4.14627, -1, -1
-1, 46.7699, 6013, 17671, 7.55405, 4.14627, 0, 788
